Empreendimento,Unidade,Tipo,Área Privativa (m²),Situação,Valor VGV,Valor m²,Chave
SUNNY ISLAND,Apto 1401,3S,"122,79",Vendida,"R$ 1.398.348,00","R$ 11.388,13",
SUNNY ISLAND,Apto 1503,2S,"84,13",Vendida,"R$ 849.433,82","R$ 10.096,68",
SUNNY ISLAND,Apto 1704,3S,"83,25",Vendida,"R$ 840.412,31","R$ 10.095,04",
SUNNY ISLAND,Apto 1801,2S,"122,79",Vendida,"R$ 1.518.636,15","R$ 12.367,75",
SUNNY ISLAND,Apto 1904,2S,"83,25",Vendida,"R$ 860.460,28","R$ 10.335,86",
SUNNY ISLAND,Apto 2104,2S,"83,25",Vendida,"R$ 879.505,52","R$ 10.564,63",
SUNNY ISLAND,Apto 2504,2S,"83,25",Vendida,"R$ 907.572,78","R$ 10.901,78",
SUNNY ISLAND,Apto 601,2S,"122,79",Vendida,"R$ 1.207.891,85","R$ 9.837,05",
SUNNY ISLAND,Apto 602,3S,"122,79",Vendida,"R$ 1.207.891,85","R$ 9.837,05",
OCEAN PARK,Apto 605 S,2S,"80,91",Vendida,"R$ 806.731,93","R$ 9.970,73",
SUNNY ISLAND,Apto 901,3S,"122,79",Vendida,"R$ 1.204.634,01","R$ 9.810,52",
SUNNY ISLAND,Apto 1002,2S,"122,79",Vendida,"R$ 1.288.084,24","R$ 10.490,14",
SUNNY ISLAND,Apto 1301,2S,"122,79",Vendida,"R$ 1.348.228,15","R$ 10.979,95",
SUNNY ISLAND,Apto 1304,3S,"83,25",Vendida,"R$ 798.311,42","R$ 9.589,33",
SUNNY ISLAND,Apto 1804,3S,"83,25",Vendida,"R$ 850.436,04","R$ 10.215,45",
SUNNY ISLAND,Apto 701,3S,"122,79",Vendida,"R$ 1.227.939,82","R$ 10.000,32",
SUNNY ISLAND,Apto 1102,2S,"122,79",Vendida,"R$ 1.308.132,21","R$ 10.653,41",
SUNNY ISLAND,Apto 902,2S,"122,79",Vendida,"R$ 1.268.035,76","R$ 10.326,87",
BLUE COAST,Apartamento 3303,2S,"131,52",Vendida,"R$ 2.136.194,66","R$ 16.242,36",
SUNNY ISLAND,Apto 1901,2S,"122,79",Vendida,"R$ 1.538.684,12","R$ 12.531,02",
OCEAN PARK,Apto 2206 S,2S,"80,03",Vendida,"R$ 995.594,57","R$ 12.440,27",
SUNNY ISLAND,Apto 2204,2S,"83,25",Vendida,"R$ 934.362,57","R$ 11.223,57",
OCEAN PARK,Apto 1602 S,3S,"121,37",Vendida,"R$ 1.566.421,17","R$ 12.906,16",
SUNNY ISLAND,Apto 1201,3S,"122,79",Vendida,"R$ 1.261.771,00","R$ 10.275,84",
SUNNY ISLAND,Apto 1203,2S,"84,13",Vendida,"R$ 782.203,03","R$ 9.297,55",
OCEAN PARK,Apto 2402 S,3S,"121,37",Vendida,"R$ 1.709.942,67","R$ 14.088,68",
SUNNY ISLAND,Apto 2601,2S,"122,79",Vendida,"R$ 1.709.092,12","R$ 13.918,82",
SUNNY ISLAND,Apto 2602,2S,"122,79",Vendida,"R$ 1.709.092,12","R$ 13.918,82",
OCEAN PARK,Apto 2401 S,3S,"122,55",Vendida,"R$ 1.627.533,66","R$ 13.280,57",
SUNNY ISLAND,Apto 1404,2S,"83,25",Vendida,"R$ 848.786,61","R$ 10.195,63",
SUNNY ISLAND,Apto 1504,2S,"83,25",Vendida,"R$ 856.182,10","R$ 10.284,47",
BLUE COAST,Apartamento 3003,3S,"131,52",Vendida,"R$ 2.029.547,15","R$ 15.431,47",
BLUE COAST,Apartamento 3403,3S,"131,52",Vendida,"R$ 2.362.358,32","R$ 17.961,97",
OCEAN PARK,Apto 1001 S,3S,"122,55",Vendida,"R$ 1.440.395,79","R$ 11.753,54",
OCEAN PARK,Apto 2306 S,2S,"80,03",Vendida,"R$ 1.008.280,28","R$ 12.598,78",
SUNNY ISLAND,Apto 1101,2S,"122,79",Vendida,"R$ 1.378.723,36","R$ 11.228,30",
OCEAN PARK,Apto 1206 S,3S,"80,03",Vendida,"R$ 904.555,71","R$ 11.302,71",
OCEAN PARK,Apto 1505 S,3S,"80,91",Vendida,"R$ 885.167,17","R$ 10.940,15",
OCEAN PARK,Apto 805 S,2S,"80,91",Vendida,"R$ 827.426,02","R$ 10.226,50",
OCEAN PARK,Apto 804 S,2S,"82,29",Vendida,"R$ 817.149,22","R$ 9.930,12",
SUNNY ISLAND,Apto 702,2S,"122,79",Vendida,"R$ 1.298.125,94","R$ 10.571,92",
OCEAN PARK,Apto 703 S,2S,"79,8",Vendida,"R$ 674.326,77","R$ 8.450,21",
SUNNY ISLAND,Apto 1202,3S,"122,79",Vendida,"R$ 1.404.095,47","R$ 11.434,93",
SUNNY ISLAND,Apto 2603,2S,"84,13",Vendida,"R$ 988.059,45","R$ 11.744,44",
OCEAN PARK,Apto 1501 S,2S,"122,55",Vendida,"R$ 1.596.330,82","R$ 13.025,96",
OCEAN PARK,Apto 1906 S,Garden,"80,03",Vendida,"R$ 970.679,99","R$ 12.128,95",
SUNNY ISLAND,Apto 1403,2S,"84,13",Vendida,"R$ 890.567,52","R$ 10.585,61",
SUNNY ISLAND,Apto 2501,3S,"122,79",Vendida,"R$ 1.785.585,48","R$ 14.541,78",
OCEAN PARK,Apto 1405 S,Garden,"80,91",Vendida,"R$ 873.011,36","R$ 10.789,91",
SUNNY ISLAND,Apto 1702,3S,"122,79",Vendida,"R$ 1.584.243,57","R$ 12.902,06",
BREEZE TOWER,Apartamento 703,3S,"82,06",Vendida,R$ -,R$ -,
BREEZE TOWER,Apartamento1901,3S,"129,15",Vendida,R$ -,R$ -,
BREEZE TOWER,Apartamento1902,2S,"125,51",Vendida,R$ -,R$ -,
PALM SPRINGS,Apartamento 403,2S,"137,11",Vendida,R$ -,R$ -,
PALM SPRINGS,Apartamento 501,2S,"142,41",Vendida,R$ -,R$ -,
PALM SPRINGS,Apartamento 503,3S,"137,47",Vendida,R$ -,R$ -,
PALM SPRINGS,Apartamento1202,2S,"140,3",Vendida,R$ -,R$ -,
PALM SPRINGS,Apartamento1703,2S,"137,47",Vendida,R$ -,R$ -,
SUNRISE TOWER,Apartamento 601,3S,"129,72",Vendida,R$ -,R$ -,
SUNRISE TOWER,Apartamento 703,2S,"84,83",Vendida,R$ -,R$ -,
SUNRISE TOWER,Apartamento 801,3S,"129,72",Vendida,R$ -,R$ -,
SUNRISE TOWER,Apartamento 804,2S,"84,83",Vendida,R$ -,R$ -,
BLUE COAST,Apartamento 602,3S,82,Vendida,"R$ 950.275,20","R$ 11.588,72",
OCEAN PARK,Apto 1306 S,3S,"80,03",Vendida,"R$ 915.353,97","R$ 11.437,64",
SUNNY ISLAND,Apto 1302,3S,"122,79",Vendida,"R$ 1.425.289,48","R$ 11.607,54",
OCEAN PARK,Apto 1401 S,2S,"122,55",Vendida,"R$ 1.604.747,23","R$ 13.094,63",
OCEAN PARK,Apto 1406 S,2S,"80,03",Vendida,"R$ 923.411,36","R$ 11.538,32",
SUNNY ISLAND,Apto 1303,3S,"84,13",Vendida,"R$ 883.149,68","R$ 10.497,44",
SUNNY ISLAND,Apto 1703,2S,"84,13",Vendida,"R$ 918.119,44","R$ 10.913,10",
SUNNY ISLAND,Apto 2101,2S,"122,79",Vendida,"R$ 1.669.019,29","R$ 13.592,47",
SUNNY ISLAND,Apto 2304,2S,"83,25",Vendida,"R$ 944.612,04","R$ 11.346,69",
OCEAN PARK,Apto 1902 S,Garden,"121,37",Vendida,"R$ 1.628.222,21","R$ 13.415,36",
OCEAN PARK,Apto 603 N,2S,"78,91",Vendida,"R$ 804.708,82","R$ 10.197,81",
OCEAN PARK,Apto 705 S,3S,"80,91",Vendida,"R$ 823.322,84","R$ 10.175,79",
BLUE COAST,Apartamento 3401,3S,"132,19",Vendida,"R$ 2.333.954,40","R$ 17.656,06",
OCEAN PARK,Apto 1103 S,2S,"79,8",Vendida,"R$ 838.587,79","R$ 10.508,62",
SUNNY ISLAND,Apto 1803,2S,"84,13",Vendida,"R$ 929.482,13","R$ 11.048,17",
SUNNY ISLAND,Apto 2404,3S,"83,25",Vendida,"R$ 959.183,04","R$ 11.521,72",
SUNNY ISLAND,Apto 2604,2S,"83,25",Vendida,"R$ 970.986,36","R$ 11.663,50",
BLUE COAST,Apartamento 3102,3S,82,Vendida,"R$ 1.210.285,80","R$ 14.759,58",
OCEAN PARK,Apto 1504 S,2S,"82,29",Vendida,"R$ 878.619,42","R$ 10.677,11",
OCEAN PARK,Apto 1605 S,2S,"80,91",Vendida,"R$ 897.078,85","R$ 11.087,37",
BLUE COAST,Sala Com. 01,2S,"81,58",Vendida,"R$ 1.226.636,88","R$ 15.036,00",
BLUE COAST,Sala Com. 02,3S,"69,45",Vendida,"R$ 1.044.250,60","R$ 15.036,01",
BLUE COAST,Sala Com. 03,2S,"90,38",Vendida,"R$ 1.358.953,68","R$ 15.036,00",
BLUE COAST,Sala Com. 04,2S,"80,97",Vendida,"R$ 1.217.465,32","R$ 15.036,00",
BLUE COAST,Sala Com. 05,3S,"79,79",Vendida,"R$ 1.199.722,84","R$ 15.036,01",
BLUE COAST,Sala Com. 06,2S,"160,89",Vendida,"R$ 2.419.142,44","R$ 15.036,00",
BLUE COAST,Sala Com. 07,3S,"96,04",Vendida,"R$ 1.444.057,44","R$ 15.036,00",
CORAL GABLES,Sala Com. 01,2S,"66,07",Vendida,"R$ 993.428,92","R$ 15.036,01",
CORAL GABLES,Sala Com. 02,Sala,"58,83",Vendida,"R$ 884.568,28","R$ 15.036,01",
CORAL GABLES,Sala Com. 04,3S,"236,29",Vendida,"R$ 3.552.856,84","R$ 15.036,00",
CORAL GABLES,Sala Com. 05,3S,"124,19",Vendida,"R$ 1.867.321,24","R$ 15.036,00",
CORAL GABLES,Sala Com. 06,3S,"307,98",Vendida,"R$ 4.630.787,28","R$ 15.036,00",
OCEAN PARK,Sala Com. 01,3S,"56,04",Vendida,"R$ 842.617,44","R$ 15.036,00",
OCEAN PARK,Sala Com. 02,2S,"96,01",Vendida,"R$ 1.443.606,76","R$ 15.036,00",
OCEAN PARK,Sala Com. 03,2S,"61,6",Vendida,"R$ 926.217,60","R$ 15.036,00",
OCEAN PARK,Sala Com. 04,2S,"63,07",Vendida,"R$ 948.320,92","R$ 15.036,01",
OCEAN PARK,Sala Com. 05,3S,"67,04",Vendida,"R$ 1.008.013,44","R$ 15.036,00",
OCEAN PARK,Sala Com. 07,3S,"59,93",Vendida,"R$ 901.107,88","R$ 15.036,01",
SUNNY ISLAND,Sala Com. 01,2S,"39,99",Vendida,"R$ 601.290,04","R$ 15.036,01",
SUNNY ISLAND,Sala Com. 02,3S,"41,96",Vendida,"R$ 630.910,56","R$ 15.036,00",
SUNNY ISLAND,Sala Com. 03,2S,"41,94",Vendida,"R$ 630.609,84","R$ 15.036,00",
SUNNY ISLAND,Sala Com. 04,2S,"44,97",Vendida,"R$ 676.169,32","R$ 15.036,01",
OCEAN PARK,Apto 1105 S,3S,"80,91",Vendida,"R$ 853.842,63","R$ 10.552,99",
PALM SPRINGS,Apartamento1701,Garden,"142,41",Vendida,"R$ 2.506.000,00","R$ 17.597,08",
SOUTH BEACH TOWER,Apartamento1802,2S,"129,5",Vendida,"R$ 2.506.000,00","R$ 19.351,35",
SUNNY ISLAND,Apto 2503,3S,"84,13",Vendida,"R$ 938.609,31","R$ 11.156,65",
OCEAN PARK,Apto 601 N,2S,"121,37",Vendida,"R$ 1.389.488,56","R$ 11.448,37",
OCEAN PARK,Apto 1201 S,2S,"122,55",Vendida,"R$ 1.475.556,32","R$ 12.040,44",
THE WAVE,Apartamento 602,2S,"144,08",Vendida,"R$ 2.055.142,37","R$ 14.263,90",
OCEAN PARK,Apto 2005 S,2S,"80,91",Vendida,"R$ 932.642,85","R$ 11.526,92",
OCEAN PARK,Apto 1101 S,3S,"122,55",Vendida,"R$ 1.552.338,40","R$ 12.666,98",
PALM SPRINGS,Apartamento1203,2S,"137,47",Vendida,"R$ 1.834.590,01","R$ 13.345,38",
SUNNY ISLAND,Apto 1603,2S,"84,13",Vendida,"R$ 917.028,63","R$ 10.900,14",
SUNNY ISLAND,Apto 501,3S,"136,44",Vendida,"R$ 1.393.823,81","R$ 10.215,65",
GOLD COAST,Apto. 1401 N,2S,"184,28",Vendida,"R$ 3.889.512,54","R$ 21.106,54",
GOLD COAST,Apto. 903 N,2S,"125,03",Vendida,"R$ 1.657.969,60","R$ 13.260,57",
GOLD COAST,Apto. 1201 S,Garden,"144,06",Vendida,"R$ 2.536.372,90","R$ 17.606,36",
GOLD COAST,Apto. 1402 S,3S,"184,28",Vendida,"R$ 3.889.512,48","R$ 21.106,54",
SUNNY ISLAND,Apto 1903,Garden,"84,13",Vendida,"R$ 943.396,15","R$ 11.213,55",
GOLD COAST,Apto. 901 N,3S,"132,2",Vendida,"R$ 1.994.706,04","R$ 15.088,55",
GOLD COAST,Apto. 1301 S,2S,"140,47",Vendida,"R$ 2.586.492,72","R$ 18.413,13",
OCEAN PARK,Apto 1305 S,3S,"80,91",Vendida,"R$ 871.916,07","R$ 10.776,37",
GOLD COAST,Apto. 1001 N,3S,"132,2",Vendida,"R$ 2.035.303,09","R$ 15.395,64",
GOLD COAST,Apto. 1202 N,2S,"144,06",Vendida,"R$ 2.536.372,90","R$ 17.606,36",
GOLD COAST,Apto. 1101 S,2S,"140,47",Vendida,"R$ 2.476.028,24","R$ 17.626,74",
GOLD COAST,Apto. 1102 N,3S,"140,47",Vendida,"R$ 2.476.028,24","R$ 17.626,74",
BLUE COAST,Apartamento 3202,3S,82,Vendida,"R$ 1.232.359,42","R$ 15.028,77",
GOLD COAST,Apto. 702 N,2S,"140,47",Vendida,"R$ 2.099.506,96","R$ 14.946,30",
GOLD COAST,Apto. 701 S,3S,"140,47",Vendida,"R$ 2.099.506,96","R$ 14.946,30",
GOLD COAST,Apto. 1101 N,3S,"132,2",Vendida,"R$ 2.135.543,03","R$ 16.153,88",
GOLD COAST,Apto. 1301 N,3S,"132,2",Vendida,"R$ 2.286.875,36","R$ 17.298,60",
GOLD COAST,Apto. 601 N,3S,"132,2",Vendida,"R$ 1.768.363,76","R$ 13.376,43",
GOLD COAST,Apto. 1001 S,2S,"140,47",Vendida,"R$ 2.435.581,37","R$ 17.338,80",
GOLD COAST,Apto. 902 S,2S,"132,2",Vendida,"R$ 1.994.706,04","R$ 15.088,55",
SUNNY ISLAND,Apto 2103,3S,"84,13",Vendida,"R$ 961.612,69","R$ 11.430,08",
BLUE COAST,Apartamento 1901,3S,"131,99",Vendida,R$ -,R$ -,
BLUE COAST,Apartamento 801,3S,"131,99",Vendida,R$ -,R$ -,
BLUE COAST,Apartamento 803,3S,"131,52",Vendida,R$ -,R$ -,
GOLD COAST,Apto. 1002 S,3S,"132,2",Vendida,"R$ 2.035.303,09","R$ 15.395,64",
GOLD COAST,Apto. 602 S,2S,"132,2",Vendida,"R$ 1.768.363,76","R$ 13.376,43",
GOLD COAST,Apto. 702 S,2S,"132,2",Vendida,"R$ 1.828.808,54","R$ 13.833,65",
GOLD COAST,Apto. 802 S,3S,"132,2",Vendida,"R$ 1.929.098,96","R$ 14.592,28",
OCEAN PARK,Apto 1902 N,3S,"122,55",Vendida,R$ -,R$ -,
OCEAN PARK,Apto 605 N,2S,"79,69",Vendida,"R$ 400.960,00","R$ 5.031,50",
OCEAN PARK,Apto 702 N,2S,"122,55",Vendida,R$ -,R$ -,
OCEAN PARK,Apto 901 N,3S,"121,37",Vendida,R$ -,R$ -,
OCEAN PARK,Apto 902 N,2S,"122,55",Vendida,R$ -,R$ -,
OCEAN PARK,Apto 903 N,3S,"78,91",Vendida,R$ -,R$ -,
OCEAN PARK,Apto 1703 S,2S,"79,8",Vendida,"R$ 902.160,00","R$ 11.305,26",
OCEAN PARK,Apto 501 S,2S,"122,55",Vendida,R$ -,R$ -,
OCEAN PARK,Apto 506 S,3S,"80,03",Vendida,R$ -,R$ -,
OCEAN PARK,Apto 601 S,3S,"122,55",Vendida,R$ -,R$ -,
OCEAN PARK,Apto 602 S,3S,"121,37",Vendida,R$ -,R$ -,
OCEAN PARK,Apto 603 S,3S,"79,8",Vendida,R$ -,R$ -,
OCEAN PARK,Apto 902 S,3S,"121,37",Vendida,R$ -,R$ -,
SUNRISE TOWER,Apartamento1501,3S,"129,72",Vendida,R$ -,R$ -,
OCEAN PARK,Apto 904 S,3S,"82,29",Vendida,"R$ 833.976,30","R$ 10.134,60",
SUNNY ISLAND,Apto 2003,3S,"84,13",Vendida,"R$ 954.111,44","R$ 11.340,92",
SUNRISE TOWER,Apartamento1703,2S,"84,83",Vendida,"R$ 1.082.592,00","R$ 12.761,90",
CORAL GABLES,Apartamento1602,3S,"136,35",Vendida,"R$ 1.902.005,48","R$ 13.949,44",
OCEAN PARK,Apto 2305 N,2S,"79,69",Vendida,"R$ 913.055,11","R$ 11.457,59",
SUNNY ISLAND,Apto 1602,3S,"122,79",Vendida,"R$ 1.575.145,65","R$ 12.827,96",
OCEAN PARK,Apto 1301 S,3S,"122,55",Vendida,"R$ 1.679.060,53","R$ 13.701,02",
OCEAN PARK,Apto 505 S,2S,"80,91",Vendida,"R$ 808.423,95","R$ 9.991,64",
THE WAVE,Apartamento1003,3S,"120,29",Vendida,"R$ 1.415.646,17","R$ 11.768,61",
GOLD COAST,Apto. 802 N,3S,"140,47",Vendida,"R$ 2.220.065,31","R$ 15.804,55",
OCEAN PARK,Apto 2104 N,Sala,"83,4",Vendida,"R$ 948.393,59","R$ 11.371,63",
SUNNY ISLAND,Apto 1502,Garden,"122,79",Vendida,"R$ 1.529.761,64","R$ 12.458,36",
BLUE COAST,Apartamento 2102,Sala,82,Vendida,"R$ 1.038.532,76","R$ 12.665,03",
GOLD COAST,Apto. 1302 S,3S,"132,2",Vendida,"R$ 2.362.598,67","R$ 17.871,40",
OCEAN PARK,Apto 502 S,3S,"121,37",Vendida,"R$ 1.351.967,20","R$ 11.139,22",
GOLD COAST,Apto. 1401 S,2S,"237,77",Vendida,"R$ 5.302.642,70","R$ 22.301,56",
GOLD COAST,Apto. 901 S,Garden,"144,06",Vendida,"R$ 2.443.736,82","R$ 16.963,33",
OCEAN PARK,Apto 2403 N,Garden,"78,91",Vendida,"R$ 1.014.557,15","R$ 12.857,14",
OCEAN PARK,Apto 701 S,3S,"122,55",Vendida,"R$ 1.435.233,68","R$ 11.711,41",
OCEAN PARK,Apto 901 S,3S,"122,55",Vendida,"R$ 1.455.306,77","R$ 11.875,21",
GOLD COAST,Apto. 603 S,3S,"125,03",Vendida,"R$ 1.579.066,16","R$ 12.629,50",
GOLD COAST,Apto. 801 N,3S,"132,2",Vendida,"R$ 2.069.858,67","R$ 15.657,02",
OCEAN PARK,Apto 604 S,3S,"82,29",Vendida,"R$ 813.379,22","R$ 9.884,30",
OCEAN PARK,Apto 1305 N,2S,"79,69",Vendida,"R$ 801.130,36","R$ 10.053,09",
OCEAN PARK,Apto 1803 S,2S,"79,8",Vendida,"R$ 907.029,57","R$ 11.366,29",
SUNNY ISLAND,Apto 1402,Sala,"122,79",Vendida,"R$ 1.499.334,49","R$ 12.210,56",
GOLD COAST,Apto. 1201 N,3S,"132,2",Vendida,"R$ 2.289.796,48","R$ 17.320,70",
GOLD COAST,Apto. 1202 S,2S,"132,2",Vendida,"R$ 2.321.176,55","R$ 17.558,07",
SUNNY ISLAND,Apto 1604,3S,"83,25",Vendida,"R$ 902.559,16","R$ 10.841,55",
BLUE COAST,Apartamento 2403,3S,"131,52",Vendida,"R$ 1.910.775,68","R$ 14.528,40",
GOLD COAST,Apto. 801 S,3S,"140,47",Vendida,"R$ 2.220.065,31","R$ 15.804,55",
OCEAN PARK,Apto 2505 N,3S,"79,69",Vendida,"R$ 955.242,53","R$ 11.986,98",
BLUE COAST,Apartamento 3402,2S,82,Vendida,"R$ 1.285.764,85","R$ 15.680,06",
GOLD COAST,Apto. 601 S,3S,"144,06",Vendida,"R$ 2.032.380,66","R$ 14.107,88",
SUNNY ISLAND,Apto 802,3S,"122,79",Vendida,"R$ 1.356.453,19","R$ 11.046,94",
GOLD COAST,Apto. 1102 S,3S,"132,2",Vendida,"R$ 2.236.490,39","R$ 16.917,48",
SUNNY ISLAND,Apto 904,3S,"83,25",Vendida,"R$ 917.595,40","R$ 11.022,17",
SOUTH BEACH TOWER,Decorado,3S,"127,82",Vendida,R$ -,R$ -,
GOLD COAST,Apto. 502 S,3S,"132,2",Vendida,"R$ 1.736.250,42","R$ 13.133,51",
OCEAN PARK,Apto 1704 S,2S,"82,29",Vendida,"R$ 916.179,24","R$ 11.133,54",
GOLD COAST,Apto. 501 S,3S,"140,47",Vendida,"R$ 1.945.666,93","R$ 13.851,12",
OCEAN PARK,Apto 1002 S,3S,"121,37",Vendida,"R$ 1.452.090,79","R$ 11.964,17",
SUNNY ISLAND,Apto 704,3S,"83,25",Vendida,"R$ 896.517,00","R$ 10.768,97",
SUNNY ISLAND,Apto 804,3S,"83,25",Vendida,"R$ 903.449,41","R$ 10.852,25",
GOLD COAST,Apto. 402 S,3S,"132,08",Vendida,"R$ 1.667.416,33","R$ 12.624,29",
OCEAN PARK,Apto 2504 S,2S,"82,29",Vendida,"R$ 996.057,92","R$ 12.104,24",
GOLD COAST,Apto. 701 N,3S,"132,2",Vendida,"R$ 1.859.473,05","R$ 14.065,61",
GOLD COAST,Apto. 501 N,3S,"132,2",Vendida,"R$ 1.750.333,99","R$ 13.240,05",
OCEAN PARK,Apto 1705 S,3S,"80,91",Vendida,"R$ 924.212,80","R$ 11.422,73",
BLUE COAST,Apartamento 2101,3S,"131,99",Vendida,"R$ 1.839.750,50","R$ 13.938,56",
GOLD COAST,Apto. 401 S,2S,"144,19",Vendida,"R$ 1.879.250,61","R$ 13.033,15",
SUNRISE TOWER,Apartamento1901,3S,"129,72",Vendida,"R$ 2.599.510,54","R$ 20.039,40",
GOLD COAST,Apto. 1002 N,3S,"140,47",Vendida,"R$ 2.573.758,23","R$ 18.322,48",
SUNNY ISLAND,Apto 1501,3S,"122,79",Vendida,"R$ 1.576.775,20","R$ 12.841,23",
ATLANTIC,Apto 1503,3S,"100,53",Vendida,R$ -,R$ -,
ATLANTIC,Apto 1801,3S,"119,77",Vendida,R$ -,R$ -,
ATLANTIC,Sala com. 01,2S,"33,07",Vendida,R$ -,R$ -,
ATLANTIC,Sala com. 02,3S,"34,44",Vendida,R$ -,R$ -,
OCEAN PARK,Apto 1003 S,3S,"79,8",Vendida,"R$ 858.438,25","R$ 10.757,37",
OCEAN PARK,Apto 803 S,3S,"79,8",Vendida,"R$ 842.673,80","R$ 10.559,82",
SUNNY ISLAND,Apto 2203,2S,"84,13",Vendida,"R$ 994.302,24","R$ 11.818,64",
ATLANTIC,Apto 1201,3S,"119,77",Vendida,R$ -,R$ -,
ATLANTIC,Apto 603,3S,"100,53",Vendida,R$ -,R$ -,
ATLANTIC,Apto 701,3S,"119,77",Vendida,R$ -,R$ -,
CORAL GABLES,Apartamento1703,3S,"82,41",Vendida,"R$ 1.185.052,12","R$ 14.379,96",
OCEAN PARK,Apto 2403 S,2S,"79,8",Vendida,"R$ 982.451,85","R$ 12.311,43",
OCEAN PARK,Apto 2503 S,3S,"79,8",Vendida,"R$ 991.910,42","R$ 12.429,96",
OCEAN PARK,Apto 2103 S,4S,"79,8",Vendida,"R$ 954.075,74","R$ 11.955,84",
GOLD COAST,Apto. 1302 N,2S,"140,47",Vendida,"R$ 2.733.331,87","R$ 19.458,47",
GOLD COAST,Apto. 1303 S,3S,"125,03",Vendida,"R$ 1.931.745,38","R$ 15.450,25",
OCEAN PARK,Apto 1503 S,3S,"79,8",Vendida,"R$ 902.578,79","R$ 11.310,51",
CORAL GABLES,Apartamento1701,3S,"128,79",Vendida,"R$ 2.039.354,32","R$ 15.834,73",
SUNRISE TOWER,Apartamento1802,3S,"129,9",Vendida,"R$ 2.353.797,51","R$ 18.120,07",
OCEAN PARK,Apto 1104 S,3S,"82,29",Vendida,"R$ 871.397,63","R$ 10.589,35",
OCEAN PARK,Apto 1304 S,3S,"82,29",Vendida,"R$ 887.184,08","R$ 10.781,19",
SUNNY ISLAND,Apto 1802,2S,"122,79",Vendida,"R$ 1.665.599,38","R$ 13.564,62",
BLUE COAST,Apartamento 2401,2S,"131,99",Vendida,"R$ 1.904.560,00","R$ 14.429,58",
OCEAN PARK,Apto 1404 S,3S,"82,29",Vendida,"R$ 895.649,99","R$ 10.884,07",
SUNNY ISLAND,Apto 504,3S,"89,72",Vendida,R$ -,R$ -,
SUNNY ISLAND,Apto 703,3S,"84,13",Vendida,R$ -,R$ -,
SUNNY ISLAND,Apto 803,3S,"84,13",Vendida,R$ -,R$ -,
SUNNY ISLAND,Apto 903,3S,"84,13",Vendida,R$ -,R$ -,
OCEAN PARK,Apto 2105 N,3S,"79,69",Vendida,"R$ 970.469,97","R$ 12.178,06",
OCEAN PARK,Apto 2203 S,3S,"79,8",Vendida,"R$ 964.165,17","R$ 12.082,27",
SUNNY ISLAND,Apto 1001,3S,"122,79",Vendida,R$ -,R$ -,
SUNNY ISLAND,Apto 1104,3S,"83,25",Vendida,R$ -,R$ -,
SUNNY ISLAND,Apto 1204,2S,"83,25",Vendida,R$ -,R$ -,
OCEAN PARK,Apto 2405 S,3S,"80,91",Vendida,"R$ 998.211,19","R$ 12.337,30",
SUNNY ISLAND,Apto 1003,3S,"84,13",Vendida,"R$ 903.643,11","R$ 10.741,03",
SUNNY ISLAND,Apto 2102,3S,"122,79",Vendida,"R$ 1.732.696,81","R$ 14.111,06",
OCEAN PARK,Apto 1805 S,3S,"80,91",Vendida,"R$ 944.178,33","R$ 11.669,49",
BLUE COAST,Apartamento 2203,3S,"131,52",Vendida,"R$ 1.864.604,70","R$ 14.177,35",
OCEAN PARK,Apto 1802 S,2S,"121,37",Vendida,"R$ 1.819.659,22","R$ 14.992,66",
SUNNY ISLAND,Apto 1701,3S,"122,79",Vendida,"R$ 1.660.324,34","R$ 13.521,66",
GOLD COAST,Apto. 403 N,3S,"124,96",Vendida,"R$ 1.543.865,58","R$ 12.354,88",
SUNNY ISLAND,Apto 2301,3S,"122,79",Vendida,"R$ 1.809.705,71","R$ 14.738,22",
OCEAN PARK,Apto 502 N,3S,"122,55",Vendida,"R$ 1.398.596,31","R$ 11.412,45",
OCEAN PARK,Apto 801 S,3S,"122,55",Vendida,"R$ 1.480.652,97","R$ 12.082,03",
CORAL GABLES,Apartamento1401,3S,"126,83",Vendida,"R$ 1.946.215,35","R$ 15.345,07",
OCEAN PARK,Apto 903 S,3S,"79,8",Vendida,"R$ 851.870,00","R$ 10.675,06",
PALM SPRINGS,Apartamento 703,3S,"137,47",Vendida,"R$ 1.762.043,88","R$ 12.817,66",
SOUTH BEACH TOWER,Apartamento1703,3S,"79,02",Vendida,"R$ 1.253.095,74","R$ 15.857,96",
OCEAN PARK,Apto 1502 S,3S,"121,37",Vendida,"R$ 1.615.319,70","R$ 13.309,05",
PARADISE BAY,Apto 2403,3S,"81,14",Vendida,"R$ 1.108.472,97","R$ 13.661,24",
PARADISE BAY,Apto 704,2S,"79,9",Vendida,"R$ 819.054,06","R$ 10.250,99",
PARADISE BAY,Apto 1203,2S,"81,14",Vendida,"R$ 893.149,37","R$ 11.007,51",
PARADISE BAY,Apto 1603,3S,"81,14",Vendida,"R$ 979.785,86","R$ 12.075,25",
PARADISE BAY,Apto 1701,3S,"123,48",Vendida,"R$ 1.807.748,21","R$ 14.640,01",
PARADISE BAY,Apto 2203,3S,"81,14",Vendida,"R$ 1.042.957,10","R$ 12.853,80",
PARADISE BAY,Apto 2301,3S,"123,48",Vendida,"R$ 1.918.022,23","R$ 15.533,06",
